Timestamp,EventType,Touch_X,Touch_Y,Pos_X,Pos_Y,Pos_Z
12/02/2025 12:27:21:835,Moved,526.25,376.25,0.00,1.00,10.20
12/02/2025 12:27:21:851,Moved,530,355,0.00,1.00,10.20
12/02/2025 12:27:21:851,Moved,530.00,355.00,0.00,1.00,10.25
12/02/2025 12:27:21:871,Moved,532.5,332.5,0.00,1.00,10.25
12/02/2025 12:27:21:871,Moved,532.50,332.50,0.00,1.00,10.35
12/02/2025 12:27:21:888,Moved,533.75,321.25,0.00,1.00,10.35
12/02/2025 12:27:21:888,Moved,533.75,321.25,0.00,1.00,10.38
12/02/2025 12:27:21:916,Moved,538.75,278.75,0.00,1.00,10.38
12/02/2025 12:27:21:916,Moved,538.75,278.75,0.00,1.00,10.71
12/02/2025 12:27:21:934,Moved,540,267.5,0.00,1.00,10.71
12/02/2025 12:27:21:934,Moved,540.00,267.50,0.00,1.00,10.74
12/02/2025 12:27:21:979,Moved,543.75,217.5,0.00,1.00,10.74
12/02/2025 12:27:21:979,Moved,543.75,217.50,0.00,1.00,11.82
12/02/2025 12:27:21:996,Moved,543.75,208.75,0.00,1.00,11.82
12/02/2025 12:27:21:996,Moved,543.75,208.75,0.00,1.00,11.84
12/02/2025 12:27:22:008,Moved,543.75,188.75,0.00,1.00,11.84
12/02/2025 12:27:22:008,Moved,543.75,188.75,0.00,1.00,11.87
12/02/2025 12:27:22:024,Moved,543.75,180,0.00,1.00,11.87
12/02/2025 12:27:22:024,Moved,543.75,180.00,0.00,1.00,11.89
12/02/2025 12:27:22:040,Moved,545,161.25,0.00,1.00,11.89
12/02/2025 12:27:22:040,Moved,545.00,161.25,0.00,1.00,11.95
12/02/2025 12:27:22:054,Moved,545,152.5,0.00,1.00,11.95
12/02/2025 12:27:22:054,Moved,545.00,152.50,0.00,1.00,11.96
12/02/2025 12:27:22:070,Moved,545,136.25,0.00,1.00,11.96
12/02/2025 12:27:22:070,Moved,545.00,136.25,0.00,1.00,12.02
12/02/2025 12:27:22:084,Moved,545,128.75,0.00,1.00,12.02
12/02/2025 12:27:22:084,Moved,545.00,128.75,0.00,1.00,12.03
12/02/2025 12:27:22:100,Moved,546.25,113.75,0.00,1.00,12.03
12/02/2025 12:27:22:100,Moved,546.25,113.75,0.00,1.00,12.09
12/02/2025 12:27:22:140,Moved,547.5,86.24998,0.00,1.00,12.09
12/02/2025 12:27:22:140,Moved,547.50,86.25,0.00,1.00,12.52
12/02/2025 12:27:22:152,Moved,547.5,79.99998,0.00,1.00,12.52
12/02/2025 12:27:22:152,Moved,547.50,80.00,0.00,1.00,12.52
12/02/2025 12:27:22:168,Moved,547.5,67.49998,0.00,1.00,12.52
12/02/2025 12:27:22:168,Moved,547.50,67.50,0.00,1.00,12.56
12/02/2025 12:27:22:184,Moved,547.5,61.24998,0.00,1.00,12.56
12/02/2025 12:27:22:184,Moved,547.50,61.25,0.00,1.00,12.58
12/02/2025 12:27:22:197,Moved,547.5,51.24998,0.00,1.00,12.58
12/02/2025 12:27:22:197,Moved,547.50,51.25,0.00,1.00,12.60
12/02/2025 12:27:22:214,Moved,548.75,46.24998,0.00,1.00,12.60
12/02/2025 12:27:22:214,Moved,548.75,46.25,0.00,1.00,12.61
12/02/2025 12:27:22:227,Moved,550,36.24998,0.00,1.00,12.61
12/02/2025 12:27:22:227,Moved,550.00,36.25,0.00,1.00,12.63
12/02/2025 12:27:22:244,Moved,551.25,32.49998,0.00,1.00,12.63
12/02/2025 12:27:22:244,Moved,551.25,32.50,0.00,1.00,12.64
12/02/2025 12:27:22:256,Moved,552.5,24.99998,0.00,1.00,12.64
12/02/2025 12:27:22:256,Moved,552.50,25.00,0.00,1.00,12.65
12/02/2025 12:27:22:293,Moved,553.75,13.74999,0.00,1.00,12.65
12/02/2025 12:27:22:293,Moved,553.75,13.75,0.00,1.00,12.81
12/02/2025 12:27:22:309,Ended,553.75,13.74999,0.00,1.00,12.81
12/02/2025 12:27:22:309,Ended,553.75,13.75,0.00,1.00,12.81
12/02/2025 12:27:22:811,Began,552.5,508.75,0.00,1.00,12.81
12/02/2025 12:27:22:811,Began,552.50,508.75,0.00,1.00,12.81
12/02/2025 12:27:22:835,Moved,553.75,478.75,0.00,1.00,12.81
12/02/2025 12:27:22:835,Moved,553.75,478.75,0.00,1.00,13.00
12/02/2025 12:27:22:870,Moved,556.25,433.75,0.00,1.00,13.00
12/02/2025 12:27:22:870,Moved,556.25,433.75,0.00,1.00,13.52
12/02/2025 12:27:22:884,Moved,556.25,421.25,0.00,1.00,13.52
12/02/2025 12:27:22:884,Moved,556.25,421.25,0.00,1.00,13.55
12/02/2025 12:27:22:934,Moved,557.5,362.5,0.00,1.00,13.55
12/02/2025 12:27:22:934,Moved,557.50,362.50,0.00,1.00,14.95
12/02/2025 12:27:22:965,Moved,557.5,327.5,0.00,1.00,14.95
12/02/2025 12:27:22:965,Moved,557.50,327.50,0.00,1.00,15.29
12/02/2025 12:27:22:982,Moved,560,305,0.00,1.00,15.29
12/02/2025 12:27:22:982,Moved,560.00,305.00,0.00,1.00,15.36
12/02/2025 12:27:23:002,Moved,562.5,281.25,0.00,1.00,15.36
12/02/2025 12:27:23:002,Moved,562.50,281.25,0.00,1.00,15.46
12/02/2025 12:27:23:015,Moved,562.5,270,0.00,1.00,15.46
12/02/2025 12:27:23:015,Moved,562.50,270.00,0.00,1.00,15.48
12/02/2025 12:27:23:033,Moved,563.75,247.5,0.00,1.00,15.48
12/02/2025 12:27:23:033,Moved,563.75,247.50,0.00,1.00,15.55
12/02/2025 12:27:23:047,Moved,565,236.25,0.00,1.00,15.55
12/02/2025 12:27:23:047,Moved,565.00,236.25,0.00,1.00,15.57
12/02/2025 12:27:23:086,Moved,565,196.25,0.00,1.00,15.57
12/02/2025 12:27:23:086,Moved,565.00,196.25,0.00,1.00,16.20
12/02/2025 12:27:23:104,Moved,565,177.5,0.00,1.00,16.20
12/02/2025 12:27:23:104,Moved,565.00,177.50,0.00,1.00,16.25
12/02/2025 12:27:23:118,Moved,565,170,0.00,1.00,16.25
12/02/2025 12:27:23:118,Moved,565.00,170.00,0.00,1.00,16.27
12/02/2025 12:27:23:133,Moved,565,152.5,0.00,1.00,16.27
12/02/2025 12:27:23:133,Moved,565.00,152.50,0.00,1.00,16.30
12/02/2025 12:27:23:157,Moved,563.75,130,0.00,1.00,16.30
12/02/2025 12:27:23:157,Moved,563.75,130.00,0.00,1.00,16.45
12/02/2025 12:27:23:172,Moved,563.75,122.5,0.00,1.00,16.45
12/02/2025 12:27:23:172,Moved,563.75,122.50,0.00,1.00,16.46
12/02/2025 12:27:23:190,Moved,565,107.5,0.00,1.00,16.46
12/02/2025 12:27:23:190,Moved,565.00,107.50,0.00,1.00,16.52
12/02/2025 12:27:23:203,Moved,565,101.25,0.00,1.00,16.52
12/02/2025 12:27:23:203,Moved,565.00,101.25,0.00,1.00,16.53
12/02/2025 12:27:23:241,Moved,563.75,72.49998,0.00,1.00,16.53
12/02/2025 12:27:23:241,Moved,563.75,72.50,0.00,1.00,16.99
12/02/2025 12:27:23:257,Moved,563.75,66.24998,0.00,1.00,16.99
12/02/2025 12:27:23:257,Moved,563.75,66.25,0.00,1.00,17.00
12/02/2025 12:27:23:272,Moved,562.5,54.99998,0.00,1.00,17.00
12/02/2025 12:27:23:272,Moved,562.50,55.00,0.00,1.00,17.03
12/02/2025 12:27:23:290,Moved,562.5,43.74998,0.00,1.00,17.03
12/02/2025 12:27:23:290,Moved,562.50,43.75,0.00,1.00,17.07
12/02/2025 12:27:23:305,Moved,562.5,38.74998,0.00,1.00,17.07
12/02/2025 12:27:23:305,Moved,562.50,38.75,0.00,1.00,17.08
12/02/2025 12:27:23:322,Moved,562.5,31.24998,0.00,1.00,17.08
12/02/2025 12:27:23:322,Moved,562.50,31.25,0.00,1.00,17.10
12/02/2025 12:27:23:339,Ended,562.5,31.24998,0.00,1.00,17.10
12/02/2025 12:27:23:339,Ended,562.50,31.25,0.00,1.00,17.10
12/02/2025 12:27:23:816,Began,528.75,557.5,0.00,1.00,17.10
12/02/2025 12:27:23:816,Began,528.75,557.50,0.00,1.00,17.10
12/02/2025 12:27:23:830,Moved,528.75,553.75,0.00,1.00,17.10
12/02/2025 12:27:23:830,Moved,528.75,553.75,0.00,1.00,17.11
12/02/2025 12:27:23:860,Moved,527.5,531.25,0.00,1.00,17.11
12/02/2025 12:27:23:860,Moved,527.50,531.25,0.00,1.00,17.32
12/02/2025 12:27:23:872,Moved,527.5,521.25,0.00,1.00,17.32
12/02/2025 12:27:23:872,Moved,527.50,521.25,0.00,1.00,17.33
12/02/2025 12:27:23:900,Moved,528.75,486.25,0.00,1.00,17.33
12/02/2025 12:27:23:900,Moved,528.75,486.25,0.00,1.00,17.59
12/02/2025 12:27:23:911,Moved,528.75,475,0.00,1.00,17.59
12/02/2025 12:27:23:911,Moved,528.75,475.00,0.00,1.00,17.60
12/02/2025 12:27:23:928,Moved,531.25,450,0.00,1.00,17.60
12/02/2025 12:27:23:928,Moved,531.25,450.00,0.00,1.00,17.68
12/02/2025 12:27:23:945,Moved,532.5,425,0.00,1.00,17.68
12/02/2025 12:27:23:945,Moved,532.50,425.00,0.00,1.00,17.75
12/02/2025 12:27:23:973,Moved,535,386.25,0.00,1.00,17.75
12/02/2025 12:27:23:973,Moved,535.00,386.25,0.00,1.00,18.05
12/02/2025 12:27:23:985,Moved,536.25,372.5,0.00,1.00,18.05
12/02/2025 12:27:23:985,Moved,536.25,372.50,0.00,1.00,18.08
12/02/2025 12:27:24:025,Moved,537.5,317.5,0.00,1.00,18.08
12/02/2025 12:27:24:025,Moved,537.50,317.50,0.00,1.00,18.92
12/02/2025 12:27:24:038,Moved,537.5,303.75,0.00,1.00,18.92
12/02/2025 12:27:24:038,Moved,537.50,303.75,0.00,1.00,18.94
12/02/2025 12:27:24:055,Moved,537.5,276.25,0.00,1.00,18.94
12/02/2025 12:27:24:055,Moved,537.50,276.25,0.00,1.00,19.03
12/02/2025 12:27:24:067,Moved,537.5,261.25,0.00,1.00,19.03
12/02/2025 12:27:24:067,Moved,537.50,261.25,0.00,1.00,19.05
12/02/2025 12:27:24:085,Moved,538.75,235,0.00,1.00,19.05
12/02/2025 12:27:24:085,Moved,538.75,235.00,0.00,1.00,19.14
12/02/2025 12:27:24:099,Moved,538.75,221.25,0.00,1.00,19.14
12/02/2025 12:27:24:099,Moved,538.75,221.25,0.00,1.00,19.17
12/02/2025 12:27:24:116,Moved,540,196.25,0.00,1.00,19.17
12/02/2025 12:27:24:116,Moved,540.00,196.25,0.00,1.00,19.25
12/02/2025 12:27:24:131,Moved,540,183.75,0.00,1.00,19.25
12/02/2025 12:27:24:131,Moved,540.00,183.75,0.00,1.00,19.27
12/02/2025 12:27:24:147,Moved,541.25,161.25,0.00,1.00,19.27
12/02/2025 12:27:24:147,Moved,541.25,161.25,0.00,1.00,19.33
12/02/2025 12:27:24:193,Moved,543.75,112.5,0.00,1.00,19.33
12/02/2025 12:27:24:193,Moved,543.75,112.50,0.00,1.00,20.38
12/02/2025 12:27:24:209,Moved,543.75,103.75,0.00,1.00,20.38
12/02/2025 12:27:24:209,Moved,543.75,103.75,0.00,1.00,20.40
12/02/2025 12:27:24:227,Moved,543.75,86.24998,0.00,1.00,20.40
12/02/2025 12:27:24:227,Moved,543.75,86.25,0.00,1.00,20.45
12/02/2025 12:27:24:245,Moved,543.75,68.74998,0.00,1.00,20.45
12/02/2025 12:27:24:245,Moved,543.75,68.75,0.00,1.00,20.51
12/02/2025 12:27:24:260,Moved,543.75,61.24998,0.00,1.00,20.51
12/02/2025 12:27:24:260,Moved,543.75,61.25,0.00,1.00,20.52
12/02/2025 12:27:24:277,Moved,543.75,46.24998,0.00,1.00,20.52
12/02/2025 12:27:24:277,Moved,543.75,46.25,0.00,1.00,20.57
12/02/2025 12:27:24:294,Moved,543.75,32.49998,0.00,1.00,20.57
12/02/2025 12:27:24:294,Moved,543.75,32.50,0.00,1.00,20.61
12/02/2025 12:27:24:310,Moved,545,26.24998,0.00,1.00,20.61
12/02/2025 12:27:24:310,Moved,545.00,26.25,0.00,1.00,20.62
12/02/2025 12:27:24:350,Moved,547.5,2.499986,0.00,1.00,20.62
12/02/2025 12:27:24:350,Moved,547.50,2.50,0.00,1.00,21.03
12/02/2025 12:27:24:373,Moved,548.75,-3.750014,0.00,1.00,21.03
12/02/2025 12:27:24:373,Moved,548.75,-3.75,0.00,1.00,21.06
12/02/2025 12:27:24:390,Ended,548.75,-3.750014,0.00,1.00,21.06
12/02/2025 12:27:24:390,Ended,548.75,-3.75,0.00,1.00,21.06
12/02/2025 12:27:24:859,Began,538.75,561.25,0.00,1.00,21.06
12/02/2025 12:27:24:859,Began,538.75,561.25,0.00,1.00,21.06
12/02/2025 12:27:24:874,Moved,538.75,561.25,0.00,1.00,21.06
12/02/2025 12:27:24:874,Moved,538.75,561.25,0.00,1.00,21.06
12/02/2025 12:27:24:890,Moved,537.5,551.25,0.00,1.00,21.06
12/02/2025 12:27:24:890,Moved,537.50,551.25,0.00,1.00,21.10
12/02/2025 12:27:24:917,Moved,532.5,522.5,0.00,1.00,21.10
12/02/2025 12:27:24:917,Moved,532.50,522.50,0.00,1.00,21.29
12/02/2025 12:27:24:941,Moved,532.5,497.5,0.00,1.00,21.29
12/02/2025 12:27:24:941,Moved,532.50,497.50,0.00,1.00,21.43
12/02/2025 12:27:24:980,Moved,531.25,441.25,0.00,1.00,21.43
12/02/2025 12:27:24:980,Moved,531.25,441.25,0.00,1.00,22.29
12/02/2025 12:27:25:007,Moved,530,395,0.00,1.00,22.29
12/02/2025 12:27:25:007,Moved,530.00,395.00,0.00,1.00,22.63
12/02/2025 12:27:25:024,Moved,528.75,378.75,0.00,1.00,22.63
12/02/2025 12:27:25:024,Moved,528.75,378.75,0.00,1.00,22.68
12/02/2025 12:27:25:041,Moved,527.5,347.5,0.00,1.00,22.68
12/02/2025 12:27:25:041,Moved,527.50,347.50,0.00,1.00,22.77
12/02/2025 12:27:25:054,Moved,527.5,331.25,0.00,1.00,22.77
12/02/2025 12:27:25:054,Moved,527.50,331.25,0.00,1.00,22.80
12/02/2025 12:27:25:072,Moved,526.25,300,0.00,1.00,22.80
12/02/2025 12:27:25:072,Moved,526.25,300.00,0.00,1.00,22.89
12/02/2025 12:27:25:095,Moved,525,252.5,0.00,1.00,22.89
12/02/2025 12:27:25:095,Moved,525.00,252.50,0.00,1.00,23.14
12/02/2025 12:27:25:129,Moved,526.25,206.25,0.00,1.00,23.14
12/02/2025 12:27:25:129,Moved,526.25,206.25,0.00,1.00,23.69
12/02/2025 12:27:25:148,Moved,526.25,176.25,0.00,1.00,23.69
12/02/2025 12:27:25:148,Moved,526.25,176.25,0.00,1.00,23.80
12/02/2025 12:27:25:162,Moved,527.5,162.5,0.00,1.00,23.80
12/02/2025 12:27:25:162,Moved,527.50,162.50,0.00,1.00,23.83
12/02/2025 12:27:25:178,Moved,527.5,137.5,0.00,1.00,23.83
12/02/2025 12:27:25:178,Moved,527.50,137.50,0.00,1.00,23.89
12/02/2025 12:27:25:195,Moved,528.75,115,0.00,1.00,23.89
12/02/2025 12:27:25:195,Moved,528.75,115.00,0.00,1.00,23.96
12/02/2025 12:27:25:219,Moved,530,92.49998,0.00,1.00,23.96
12/02/2025 12:27:25:219,Moved,530.00,92.50,0.00,1.00,24.09
12/02/2025 12:27:25:236,Moved,530,72.49998,0.00,1.00,24.09
12/02/2025 12:27:25:236,Moved,530.00,72.50,0.00,1.00,24.15
12/02/2025 12:27:25:251,Moved,530,63.74998,0.00,1.00,24.15
12/02/2025 12:27:25:251,Moved,530.00,63.75,0.00,1.00,24.17
12/02/2025 12:27:25:289,Moved,527.5,27.49998,0.00,1.00,24.17
12/02/2025 12:27:25:289,Moved,527.50,27.50,0.00,1.00,24.66
12/02/2025 12:27:25:306,Moved,526.25,11.24999,0.00,1.00,24.66
12/02/2025 12:27:25:306,Moved,526.25,11.25,0.00,1.00,24.70
12/02/2025 12:27:25:321,Moved,523.75,2.499986,0.00,1.00,24.70
12/02/2025 12:27:25:321,Moved,523.75,2.50,0.00,1.00,24.72
12/02/2025 12:27:25:338,Moved,522.5,-11.25001,0.00,1.00,24.72
12/02/2025 12:27:25:338,Moved,522.50,-11.25,0.00,1.00,24.76
12/02/2025 12:27:25:354,Moved,522.5,-17.50002,0.00,1.00,24.76
12/02/2025 12:27:25:354,Moved,522.50,-17.50,0.00,1.00,24.78
12/02/2025 12:27:25:375,Ended,520,-28.75002,0.00,1.00,24.78
12/02/2025 12:27:25:375,Ended,520.00,-28.75,0.00,1.00,24.78
12/02/2025 12:27:25:857,Began,532.5,530,0.00,1.00,24.78
12/02/2025 12:27:25:857,Began,532.50,530.00,0.00,1.00,24.78
12/02/2025 12:27:25:871,Moved,532.5,523.75,0.00,1.00,24.78
12/02/2025 12:27:25:871,Moved,532.50,523.75,0.00,1.00,24.79
12/02/2025 12:27:25:903,Moved,532.5,495,0.00,1.00,24.79
12/02/2025 12:27:25:903,Moved,532.50,495.00,0.00,1.00,25.07
12/02/2025 12:27:25:952,Moved,532.5,423.75,0.00,1.00,25.07
12/02/2025 12:27:25:952,Moved,532.50,423.75,0.00,1.00,26.75
12/02/2025 12:27:25:966,Moved,532.5,408.75,0.00,1.00,26.75
12/02/2025 12:27:25:966,Moved,532.50,408.75,0.00,1.00,26.78
12/02/2025 12:27:25:982,Moved,532.5,377.5,0.00,1.00,26.78
12/02/2025 12:27:25:982,Moved,532.50,377.50,0.00,1.00,26.86
12/02/2025 12:27:25:997,Moved,532.5,361.25,0.00,1.00,26.86
12/02/2025 12:27:25:997,Moved,532.50,361.25,0.00,1.00,26.90
12/02/2025 12:27:26:015,Moved,532.5,331.25,0.00,1.00,26.90
12/02/2025 12:27:26:015,Moved,532.50,331.25,0.00,1.00,26.98
12/02/2025 12:27:26:028,Moved,532.5,317.5,0.00,1.00,26.98
12/02/2025 12:27:26:028,Moved,532.50,317.50,0.00,1.00,27.01
12/02/2025 12:27:26:059,Moved,532.5,261.25,0.00,1.00,27.01
12/02/2025 12:27:26:059,Moved,532.50,261.25,0.00,1.00,27.51
12/02/2025 12:27:26:101,Moved,532.5,210,0.00,1.00,27.51
12/02/2025 12:27:26:101,Moved,532.50,210.00,0.00,1.00,28.39
12/02/2025 12:27:26:115,Moved,532.5,197.5,0.00,1.00,28.39
12/02/2025 12:27:26:115,Moved,532.50,197.50,0.00,1.00,28.42
12/02/2025 12:27:26:133,Moved,532.5,175,0.00,1.00,28.42
12/02/2025 12:27:26:133,Moved,532.50,175.00,0.00,1.00,28.48
12/02/2025 12:27:26:156,Moved,532.5,155,0.00,1.00,28.48
12/02/2025 12:27:26:156,Moved,532.50,155.00,0.00,1.00,28.59
12/02/2025 12:27:26:175,Moved,531.25,135,0.00,1.00,28.59
12/02/2025 12:27:26:175,Moved,531.25,135.00,0.00,1.00,28.66
12/02/2025 12:27:26:192,Moved,531.25,116.25,0.00,1.00,28.66
12/02/2025 12:27:26:192,Moved,531.25,116.25,0.00,1.00,28.72
12/02/2025 12:27:26:206,Moved,530,107.5,0.00,1.00,28.72
12/02/2025 12:27:26:206,Moved,530.00,107.50,0.00,1.00,28.74
12/02/2025 12:27:26:223,Moved,528.75,91.24998,0.00,1.00,28.74
12/02/2025 12:27:26:223,Moved,528.75,91.25,0.00,1.00,28.79
12/02/2025 12:27:26:264,Moved,525,56.24998,0.00,1.00,28.79
12/02/2025 12:27:26:264,Moved,525.00,56.25,0.00,1.00,29.34
12/02/2025 12:27:26:293,Moved,522.5,31.24998,0.00,1.00,29.34
12/02/2025 12:27:26:293,Moved,522.50,31.25,0.00,1.00,29.55
12/02/2025 12:27:26:315,Moved,521.25,16.24998,0.00,1.00,29.55
12/02/2025 12:27:26:315,Moved,521.25,16.25,0.00,1.00,29.62
12/02/2025 12:27:26:333,Moved,518.75,6.249986,0.00,1.00,29.62
12/02/2025 12:27:26:333,Moved,518.75,6.25,0.00,1.00,29.66
12/02/2025 12:27:26:359,Moved,517.5,-2.500014,0.00,1.00,29.66
12/02/2025 12:27:26:359,Moved,517.50,-2.50,0.00,1.00,29.72
12/02/2025 12:27:26:377,Ended,517.5,-2.500014,0.00,1.00,29.72
12/02/2025 12:27:26:377,Ended,517.50,-2.50,0.00,1.00,29.72
12/02/2025 12:27:26:793,Began,543.75,566.25,0.00,1.00,29.72
12/02/2025 12:27:26:793,Began,543.75,566.25,0.00,1.00,29.72
12/02/2025 12:27:26:803,Moved,543.75,566.25,0.00,1.00,29.72
12/02/2025 12:27:26:803,Moved,543.75,566.25,0.00,1.00,29.72
12/02/2025 12:27:26:825,Moved,543.75,557.5,0.00,1.00,29.72
12/02/2025 12:27:26:825,Moved,543.75,557.50,0.00,1.00,29.75
12/02/2025 12:27:26:838,Moved,543.75,550,0.00,1.00,29.75
12/02/2025 12:27:26:838,Moved,543.75,550.00,0.00,1.00,29.77
12/02/2025 12:27:26:888,Moved,543.75,483.75,0.00,1.00,29.77
12/02/2025 12:27:26:888,Moved,543.75,483.75,0.00,1.00,31.33
12/02/2025 12:27:26:917,Moved,543.75,438.75,0.00,1.00,31.33
12/02/2025 12:27:26:917,Moved,543.75,438.75,0.00,1.00,31.76
12/02/2025 12:27:26:931,Moved,543.75,423.75,0.00,1.00,31.76
12/02/2025 12:27:26:931,Moved,543.75,423.75,0.00,1.00,31.79
12/02/2025 12:27:26:949,Moved,542.5,392.5,0.00,1.00,31.79
12/02/2025 12:27:26:949,Moved,542.50,392.50,0.00,1.00,31.87
12/02/2025 12:27:26:965,Moved,542.5,362.5,0.00,1.00,31.87
12/02/2025 12:27:26:965,Moved,542.50,362.50,0.00,1.00,31.96
12/02/2025 12:27:26:980,Moved,542.5,347.5,0.00,1.00,31.96
12/02/2025 12:27:26:980,Moved,542.50,347.50,0.00,1.00,31.99
12/02/2025 12:27:26:995,Moved,542.5,318.75,0.00,1.00,31.99
12/02/2025 12:27:26:995,Moved,542.50,318.75,0.00,1.00,32.07
12/02/2025 12:27:27:037,Moved,545,266.25,0.00,1.00,32.07
12/02/2025 12:27:27:037,Moved,545.00,266.25,0.00,1.00,32.96
12/02/2025 12:27:27:053,Moved,545,242.5,0.00,1.00,32.96
12/02/2025 12:27:27:053,Moved,545.00,242.50,0.00,1.00,33.04
12/02/2025 12:27:27:070,Moved,545,231.25,0.00,1.00,33.04
12/02/2025 12:27:27:070,Moved,545.00,231.25,0.00,1.00,33.06
12/02/2025 12:27:27:087,Moved,546.25,210,0.00,1.00,33.06
12/02/2025 12:27:27:087,Moved,546.25,210.00,0.00,1.00,33.13
12/02/2025 12:27:27:116,Moved,547.5,177.5,0.00,1.00,33.13
12/02/2025 12:27:27:116,Moved,547.50,177.50,0.00,1.00,33.40
12/02/2025 12:27:27:134,Moved,547.5,157.5,0.00,1.00,33.40
12/02/2025 12:27:27:134,Moved,547.50,157.50,0.00,1.00,33.45
12/02/2025 12:27:27:145,Moved,547.5,148.75,0.00,1.00,33.45
12/02/2025 12:27:27:145,Moved,547.50,148.75,0.00,1.00,33.46
12/02/2025 12:27:27:165,Moved,547.5,128.75,0.00,1.00,33.46
12/02/2025 12:27:27:165,Moved,547.50,128.75,0.00,1.00,33.54
12/02/2025 12:27:27:202,Moved,545,91.24998,0.00,1.00,33.54
12/02/2025 12:27:27:202,Moved,545.00,91.25,0.00,1.00,34.09
12/02/2025 12:27:27:218,Moved,545,81.24998,0.00,1.00,34.09
12/02/2025 12:27:27:218,Moved,545.00,81.25,0.00,1.00,34.11
12/02/2025 12:27:27:233,Moved,546.25,59.99998,0.00,1.00,34.11
12/02/2025 12:27:27:233,Moved,546.25,60.00,0.00,1.00,34.16
12/02/2025 12:27:27:248,Moved,546.25,48.74998,0.00,1.00,34.16
12/02/2025 12:27:27:248,Moved,546.25,48.75,0.00,1.00,34.19
12/02/2025 12:27:27:264,Ended,546.25,48.74998,0.00,1.00,34.19
12/02/2025 12:27:27:264,Ended,546.25,48.75,0.00,1.00,34.19
12/02/2025 12:27:31:852,Began,582.5,346.25,0.00,1.00,34.19
12/02/2025 12:27:31:852,Began,582.50,346.25,0.00,1.00,34.19
12/02/2025 12:27:32:418,Began,523.75,231.25,0.00,1.00,34.19
12/02/2025 12:27:32:418,Began,523.75,231.25,0.00,1.00,34.19
12/02/2025 12:27:32:429,Moved,523.75,231.25,0.00,1.00,34.19
12/02/2025 12:27:32:429,Moved,523.75,231.25,0.00,1.00,34.19
12/02/2025 12:27:32:448,Moved,525,226.25,0.00,1.00,34.19
12/02/2025 12:27:32:448,Moved,525.00,226.25,0.00,1.00,34.21
12/02/2025 12:27:32:479,Moved,532.5,208.75,0.00,1.00,34.21
12/02/2025 12:27:32:479,Moved,532.50,208.75,0.00,1.00,34.39
12/02/2025 12:27:32:517,Moved,552.5,181.25,0.00,1.00,34.39
12/02/2025 12:27:32:517,Moved,552.50,181.25,0.00,1.00,34.79
12/02/2025 12:27:32:538,Moved,565,170,0.00,1.00,34.79
12/02/2025 12:27:32:538,Moved,565.00,170.00,0.00,1.00,34.83
12/02/2025 12:27:32:558,Moved,577.5,158.75,0.00,1.00,34.83
12/02/2025 12:27:32:558,Moved,577.50,158.75,0.00,1.00,34.89
12/02/2025 12:27:32:577,Moved,587.5,146.25,0.00,1.00,34.89
12/02/2025 12:27:32:577,Moved,587.50,146.25,0.00,1.00,34.93
12/02/2025 12:27:32:589,Moved,593.75,141.25,0.00,1.00,34.93
12/02/2025 12:27:32:589,Moved,593.75,141.25,0.00,1.00,34.94
12/02/2025 12:27:32:605,Moved,602.5,130,0.00,1.00,34.94
12/02/2025 12:27:32:605,Moved,602.50,130.00,0.00,1.00,34.96
12/02/2025 12:27:32:619,Moved,607.5,123.75,0.00,1.00,34.96
12/02/2025 12:27:32:619,Moved,607.50,123.75,0.00,1.00,34.97
12/02/2025 12:27:32:635,Moved,616.25,113.75,0.00,1.00,34.97
12/02/2025 12:27:32:635,Moved,616.25,113.75,0.00,1.00,35.00
12/02/2025 12:27:32:673,Moved,628.75,93.74998,0.00,1.00,35.00
12/02/2025 12:27:32:673,Moved,628.75,93.75,0.00,1.00,35.29
12/02/2025 12:27:32:696,Moved,636.25,82.49998,0.00,1.00,35.29
12/02/2025 12:27:32:696,Moved,636.25,82.50,0.00,1.00,35.35
12/02/2025 12:27:32:710,Moved,638.75,77.49998,0.00,1.00,35.35
12/02/2025 12:27:32:710,Moved,638.75,77.50,0.00,1.00,35.36
12/02/2025 12:27:32:728,Moved,643.7501,66.24998,0.00,1.00,35.36
12/02/2025 12:27:32:728,Moved,643.75,66.25,0.00,1.00,35.40
12/02/2025 12:27:32:741,Moved,647.5001,61.24998,0.00,1.00,35.40
12/02/2025 12:27:32:741,Moved,647.50,61.25,0.00,1.00,35.41
12/02/2025 12:27:32:761,Moved,652.5001,44.99998,0.00,1.00,35.41
12/02/2025 12:27:32:761,Moved,652.50,45.00,0.00,1.00,35.47
12/02/2025 12:27:32:775,Moved,655.0001,38.74998,0.00,1.00,35.47
12/02/2025 12:27:32:775,Moved,655.00,38.75,0.00,1.00,35.48
12/02/2025 12:27:32:789,Moved,657.5001,31.24998,0.00,1.00,35.48
12/02/2025 12:27:32:789,Moved,657.50,31.25,0.00,1.00,35.49
12/02/2025 12:27:32:827,Moved,662.5001,4.999986,0.00,1.00,35.49
12/02/2025 12:27:32:827,Moved,662.50,5.00,0.00,1.00,35.86
12/02/2025 12:27:32:844,Moved,665.0001,-5.000014,0.00,1.00,35.86
12/02/2025 12:27:32:844,Moved,665.00,-5.00,0.00,1.00,35.89
12/02/2025 12:27:32:858,Moved,665.0001,-8.750014,0.00,1.00,35.89
